"id_num","id","parentId","text","start_sentence","remainder","index_value","sum_index_value","leaf","animal"
845,"cat.keep.meowing.for_no_reason","cat.keep.meowing","for no reason","5","keep meowing for no reason",0.036,,1,"cat"
846,"cat.keep.miaowing","cat.keep","miaowing","5","keep miaowing",0.004,,1,"cat"
847,"cat.keep.on_throwing_up_her_food","cat.keep","on throwing up her food","5","keep on throwing up her food",0.006,,1,"cat"
848,"cat.keep.peeing","cat.keep","peeing","2,5",,,0.44,0,"cat"
849,"cat.keep.peeing.in","cat.keep.peeing","in","5",,,0,0,"cat"
850,"cat.keep.peeing.in.gravel_rather_than_litter_box","cat.keep.peeing.in","gravel rather than litter box","5","keep peeing in gravel rather than litter box",0,,1,"cat"
851,"cat.keep.peeing.in.my_dogs_bed","cat.keep.peeing.in","my dogs bed","5","keep peeing in my dogs bed",0,,1,"cat"
852,"cat.keep.peeing.on","cat.keep.peeing","on","2,5",,,0.44,0,"cat"
853,"cat.keep.peeing.on.me_while_sleeping","cat.keep.peeing.on","me while sleeping","5","keep peeing on me while sleeping",0.004,,1,"cat"
854,"cat.keep.peeing.on.my_bed","cat.keep.peeing.on","my bed","5","keep peeing on my bed",0.427,,1,"cat"
855,"cat.keep.peeing.on.stuff","cat.keep.peeing.on","stuff","2","keep peeing on stuff",0.009,,1,"cat"
856,"cat.keep.pooping_in_the","cat.keep","pooping in the","5",,,0.038,0,"cat"
857,"cat.keep.pooping_in_the.corner","cat.keep.pooping_in_the","corner","5","keep pooping in the corner",0.004,,1,"cat"
858,"cat.keep.pooping_in_the.same_spot","cat.keep.pooping_in_the","same spot","5","keep pooping in the same spot",0.034,,1,"cat"
859,"cat.keep.pushing","cat.keep","pushing","5",,,0.004,0,"cat"
860,"cat.keep.pushing.over_my_drinks","cat.keep.pushing","over my drinks","5","keep pushing over my drinks",0.004,,1,"cat"
861,"cat.keep.pushing.the_bathroom_door_open","cat.keep.pushing","the bathroom door open","5","keep pushing the bathroom door open",0,,1,"cat"
862,"cat.keep.putting_their_paw_on_me","cat.keep","putting their paw on me","5","keep putting their paw on me",0.004,,1,"cat"
863,"cat.keep.rubbing","cat.keep","rubbing","5",,,0.164,0,"cat"
864,"cat.keep.rubbing.against_me","cat.keep.rubbing","against me","5","keep rubbing against me",0.134,,1,"cat"
865,"cat.keep.rubbing.her_face_on_everything","cat.keep.rubbing","her face on everything","5","keep rubbing her face on everything",0.03,,1,"cat"
866,"cat.keep.running_around_the_house","cat.keep","running around the house","5","keep running around the house",0.013,,1,"cat"
867,"cat.keep.shivering","cat.keep","shivering","5","keep shivering",0,,1,"cat"
868,"cat.keep.shoving_his_face_into_mine","cat.keep","shoving his face into mine","5","keep shoving his face into mine",0,,1,"cat"
869,"cat.keep.sleeping_under_the_bed","cat.keep","sleeping under the bed","5","keep sleeping under the bed",0.009,,1,"cat"
870,"cat.keep.sneezing","cat.keep","sneezing","5,1","keep sneezing",1.456,,1,"cat"
871,"cat.keep.spraying_in_the_house","cat.keep","spraying in the house","5","keep spraying in the house",0.023,,1,"cat"
872,"cat.keep.staring_at_me","cat.keep","staring at me","5","keep staring at me",0.102,,1,"cat"
873,"cat.keep.swaying_her_tail","cat.keep","swaying her tail","5","keep swaying her tail",0.004,,1,"cat"
874,"cat.keep.tapping_me_with_her_paw","cat.keep","tapping me with her paw","5","keep tapping me with her paw",0.009,,1,"cat"
875,"cat.keep.their_mouths_open","cat.keep","their mouths open","2","keep their mouths open",0.088,,1,"cat"
876,"cat.keep.throwing_up","cat.keep","throwing up","5","keep throwing up",1.472,1.476,1,"cat"
877,"cat.keep.throwing_up.his_dry_food","cat.keep.throwing_up","his dry food","5","keep throwing up his dry food",0.004,,1,"cat"
878,"cat.keep.tipping_his_water_bowl","cat.keep","tipping his water bowl","5","keep tipping his water bowl",0.013,,1,"cat"
879,"cat.keep.tossing_his_head","cat.keep","tossing his head","5","keep tossing his head",0.004,,1,"cat"
880,"cat.keep.trying_to","cat.keep","trying to","5",,,0.056,0,"cat"
881,"cat.keep.trying_to.get_outside","cat.keep.trying_to","get outside","5","keep trying to get outside",0.03,,1,"cat"
882,"cat.keep.trying_to.move_her_kittens","cat.keep.trying_to","move her kittens","5","keep trying to move her kittens",0.026,,1,"cat"
883,"cat.keep.vomiting","cat.keep","vomiting","5","keep vomiting",0.271,,1,"cat"
884,"cat.keeps_licking_me","cat","keeps licking me","5","keeps licking me",0.058,,1,"cat"
885,"cat.kick_himself","cat","kick himself","5","kick himself",0.047,0.053,1,"cat"
886,"cat.kick_himself.in_the_chin","cat.kick_himself","in the chin","5","kick himself in the chin",0.006,,1,"cat"
887,"cat.kill","cat","kill","2",,,0.363,0,"cat"
888,"cat.kill.and_eat_bunnies","cat.kill","and eat bunnies","2","kill and eat bunnies",0,,1,"cat"
889,"cat.kill.bunnies","cat.kill","bunnies","2","kill bunnies",0.017,,1,"cat"
890,"cat.kill.mice","cat.kill","mice","2","kill mice",0.267,,1,"cat"
891,"cat.kill.rats","cat.kill","rats","2","kill rats",0.079,,1,"cat"
892,"cat.kiss","cat","kiss","2",,,0.256,0,"cat"
893,"cat.kiss.or_lick_your_feet_or_softly_bite_them","cat.kiss","or lick your feet or softly bite them","2","kiss or lick your feet or softly bite them",0.004,,1,"cat"
894,"cat.kiss.you","cat.kiss","you","2","kiss you",0.252,,1,"cat"
895,"cat.knead","cat","knead","1,2,5","knead",36.009,42.682,1,"cat"
896,"cat.knead.&_suck","cat.knead","& suck","2","knead & suck",0.004,,1,"cat"
897,"cat.knead.and","cat.knead","and","2",,,0.359,0,"cat"
898,"cat.knead.and.bite_blankets","cat.knead.and","bite blankets","2","knead and bite blankets",0.295,,1,"cat"
899,"cat.knead.and.hump","cat.knead.and","hump","2","knead and hump",0.034,,1,"cat"
900,"cat.knead.and.suckle","cat.knead.and","suckle","2","knead and suckle",0.03,,1,"cat"
901,"cat.knead.blankets","cat.knead","blankets","2","knead blankets",1.497,,1,"cat"
902,"cat.knead.me","cat.knead","me","5,1","knead me",2.331,,1,"cat"
903,"cat.knead.on","cat.knead","on","2,5",,,1,0,"cat"
904,"cat.knead.on.blankets","cat.knead.on","blankets","2","knead on blankets",0.246,,1,"cat"
905,"cat.knead.on.humans","cat.knead.on","humans","2","knead on humans",0.15,,1,"cat"
906,"cat.knead.on.me","cat.knead.on","me","5","knead on me",0.581,,1,"cat"
907,"cat.knead.on.soft_things","cat.knead.on","soft things","2","knead on soft things",0.024,,1,"cat"
908,"cat.knead.the_bed","cat.knead","the bed","5","knead the bed",0.032,,1,"cat"
909,"cat.knead.their_paws","cat.knead","their paws","2","knead their paws",0.693,,1,"cat"
910,"cat.knead.things","cat.knead","things","2","knead things",0.686,,1,"cat"
911,"cat.knead.you_with_their_paws","cat.knead","you with their paws","2","knead you with their paws",0.071,,1,"cat"
912,"cat.kneed_a_place_before_laying_down","cat","kneed a place before laying down","1","kneed a place before laying down",0.004,,1,"cat"
913,"cat.knock","cat","knock","2",,,3.138,0,"cat"
914,"cat.knock.over_water","cat.knock","over water","2","knock over water",0.18,,1,"cat"
915,"cat.knock.things","cat.knock","things","2",,,2.959,0,"cat"
916,"cat.knock.things.off","cat.knock.things","off","2","knock things off",0.991,1.367,1,"cat"
917,"cat.knock.things.off.tables","cat.knock.things.off","tables","2","knock things off tables",0.376,,1,"cat"
918,"cat.knock.things.over","cat.knock.things","over","2","knock things over",1.592,,1,"cat"
919,"cat.know_to_use_litter_box","cat","know to use litter box","2","know to use litter box",0.083,,1,"cat"
920,"cat.land_on","cat","land on","2",,,1.13,0,"cat"
921,"cat.land_on.4_feet","cat.land_on","4 feet","2","land on 4 feet",0.013,,1,"cat"
922,"cat.land_on.their_feet","cat.land_on","their feet","2","land on their feet",1.118,,1,"cat"
923,"cat.latch_onto_me","cat","latch onto me","5","latch onto me",0.013,,1,"cat"
924,"cat.lay","cat","lay","2,5",,,5.139,0,"cat"
925,"cat.lay.by","cat.lay","by","2,5",,,0.06,0,"cat"
926,"cat.lay.by.my_feet","cat.lay.by","my feet","5","lay by my feet",0.036,,1,"cat"
927,"cat.lay.by.the_water_bowl","cat.lay.by","the water bowl","2","lay by the water bowl",0.004,,1,"cat"
928,"cat.lay.by.your_feet","cat.lay.by","your feet","2","lay by your feet",0.019,,1,"cat"
929,"cat.lay.facing_me","cat.lay","facing me","5","lay facing me",0.019,,1,"cat"
930,"cat.lay.in","cat.lay","in","2",,,0.13,0,"cat"
931,"cat.lay.in.their_litter_box","cat.lay.in","their litter box","2","lay in their litter box",0.111,,1,"cat"
932,"cat.lay.in.your_lap","cat.lay.in","your lap","2","lay in your lap",0.019,,1,"cat"
933,"cat.lay.on","cat.lay","on","2,5",,,4.917,0,"cat"
934,"cat.lay.on.her_back","cat.lay.on","her back","5","lay on her back",0.224,,1,"cat"
935,"cat.lay.on.me","cat.lay.on","me","5","lay on me",1.995,2.014,1,"cat"
936,"cat.lay.on.me.when_i'm_sick","cat.lay.on.me","when i'm sick","5","lay on me when i'm sick",0.019,,1,"cat"
937,"cat.lay.on.my","cat.lay.on","my","5",,,0.638,0,"cat"
938,"cat.lay.on.my.chest","cat.lay.on.my","chest","5","lay on my chest",0.551,,1,"cat"
939,"cat.lay.on.my.neck","cat.lay.on.my","neck","5","lay on my neck",0.088,,1,"cat"
940,"cat.lay.on.paper","cat.lay.on","paper","2,5","lay on paper",0.419,,1,"cat"
941,"cat.lay.on.plastic_bags","cat.lay.on","plastic bags","2","lay on plastic bags",0.043,,1,"cat"
942,"cat.lay.on.shoes","cat.lay.on","shoes","2","lay on shoes",0.115,,1,"cat"
943,"cat.lay.on.top_of_you","cat.lay.on","top of you","2","lay on top of you",0.1,,1,"cat"
944,"cat.lay.on.you","cat.lay.on","you","2","lay on you",1.23,1.239,1,"cat"
945,"cat.lay.on.you.and_purr","cat.lay.on.you","and purr","2","lay on you and purr",0.009,,1,"cat"
946,"cat.lay.on.your","cat.lay.on","your","2",,,0.124,0,"cat"
947,"cat.lay.on.your.face","cat.lay.on.your","face","2","lay on your face",0.107,,1,"cat"
948,"cat.lay.on.your.stomach_when_pregnant","cat.lay.on.your","stomach when pregnant","2","lay on your stomach when pregnant",0.017,,1,"cat"
949,"cat.lay.together","cat.lay","together","2","lay together",0.013,,1,"cat"
950,"cat.laying_in_the_hottest_spot","cat","laying in the hottest spot","5","laying in the hottest spot",0.004,,1,"cat"
951,"cat.lazy","cat","lazy","4","lazy",0.431,,1,"cat"
952,"cat.lean_on_me","cat","lean on me","5","lean on me",0.041,,1,"cat"
953,"cat.leave","cat","leave","2,5",,,0.526,0,"cat"
954,"cat.leave.dead_mice_at_the_door","cat.leave","dead mice at the door","2","leave dead mice at the door",0.021,,1,"cat"
955,"cat.leave.her_mouth_open","cat.leave","her mouth open","5","leave her mouth open",0.028,,1,"cat"
956,"cat.leave.home","cat.leave","home","2","leave home",0.41,,1,"cat"
957,"cat.leave.their_tongues_out","cat.leave","their tongues out","2","leave their tongues out",0.058,,1,"cat"
958,"cat.leave.you_presents","cat.leave","you presents","2","leave you presents",0.009,,1,"cat"
959,"cat.let_me_rub_her_belly","cat","let me rub her belly","5","let me rub her belly",0.028,,1,"cat"
960,"cat.lick","cat","lick","1,2,5","lick",50.409,92.74,1,"cat"
961,"cat.lick.and_bite_me","cat.lick","and bite me","5","lick and bite me",0.65,,1,"cat"
962,"cat.lick.bags","cat.lick","bags","2","lick bags",0.56,,1,"cat"
963,"cat.lick.dead_mice","cat.lick","dead mice","5","lick dead mice",0.009,,1,"cat"
964,"cat.lick.each_other","cat.lick","each other","2","lick each other",2.175,,1,"cat"
965,"cat.lick.ear_wax","cat.lick","ear wax","2","lick ear wax",0.03,,1,"cat"
966,"cat.lick.fur","cat.lick","fur","2","lick fur",0.31,0.323,1,"cat"
967,"cat.lick.fur.blankets","cat.lick.fur","blankets","2","lick fur blankets",0.013,,1,"cat"
968,"cat.lick.furniture_tags","cat.lick","furniture tags","5","lick furniture tags",0,,1,"cat"
969,"cat.lick.her_butt_when_i_touch_her_butt","cat.lick","her butt when i touch her butt","5","lick her butt when i touch her butt",0.004,,1,"cat"
970,"cat.lick.herself","cat.lick","herself","5",,,0.023,0,"cat"
971,"cat.lick.herself.bald","cat.lick.herself","bald","5","lick herself bald",0.019,,1,"cat"
972,"cat.lick.herself.when_i_stroke_her","cat.lick.herself","when i stroke her","5","lick herself when i stroke her",0.004,,1,"cat"
973,"cat.lick.himself_when_i_pet_him","cat.lick","himself when i pet him","5","lick himself when i pet him",0.034,,1,"cat"
974,"cat.lick.humans","cat.lick","humans","2","lick humans",0.873,,1,"cat"
975,"cat.lick.infants_head","cat.lick","infants head","2","lick infants head",0.004,,1,"cat"
976,"cat.lick.lips","cat.lick","lips","2","lick lips",0.372,,1,"cat"
977,"cat.lick.me","cat.lick","me","5","lick me",15.441,16.224,1,"cat"
978,"cat.lick.me.in","cat.lick.me","in","5",,,0.045,0,"cat"
979,"cat.lick.me.in.one_spot","cat.lick.me.in","one spot","5","lick me in one spot",0,,1,"cat"
980,"cat.lick.me.in.the_middle_of_the_night","cat.lick.me.in","the middle of the night","5","lick me in the middle of the night",0.045,,1,"cat"
981,"cat.lick.me.so_much","cat.lick.me","so much","5","lick me so much",0.715,,1,"cat"
982,"cat.lick.me.when","cat.lick.me","when","5",,,0.023,0,"cat"
983,"cat.lick.me.when.i_scratch_his_back","cat.lick.me.when","i scratch his back","5","lick me when i scratch his back",0.017,,1,"cat"
984,"cat.lick.me.when.she_wakes_up","cat.lick.me.when","she wakes up","5","lick me when she wakes up",0.006,,1,"cat"
985,"cat.lick.my","cat.lick","my","2,5",,,5.497,0,"cat"
986,"cat.lick.my.blanket","cat.lick.my","blanket","5","lick my blanket",0.299,,1,"cat"
987,"cat.lick.my.ear","cat.lick.my","ear","5","lick my ear",0.297,,1,"cat"
988,"cat.lick.my.face","cat.lick.my","face","5","lick my face",1.742,1.751,1,"cat"
989,"cat.lick.my.face.and_bite_my_nose","cat.lick.my.face","and bite my nose","5","lick my face and bite my nose",0.009,,1,"cat"
990,"cat.lick.my.feet","cat.lick.my","feet","5","lick my feet",0.316,,1,"cat"
991,"cat.lick.my.hair","cat.lick.my","hair","5","lick my hair",1.292,1.301,1,"cat"
992,"cat.lick.my.hair.in_the_morning","cat.lick.my.hair","in the morning","5","lick my hair in the morning",0.009,,1,"cat"
993,"cat.lick.my.hand","cat.lick.my","hand","2,5","lick my hand",0.805,0.805,1,"cat"
994,"cat.lick.my.hand.for_so_long","cat.lick.my.hand","for so long","5","lick my hand for so long",0,,1,"cat"
995,"cat.lick.my.hands_and_bite_my_nail","cat.lick.my","hands and bite my nail","5","lick my hands and bite my nail",0,,1,"cat"
996,"cat.lick.my.nose","cat.lick.my","nose","5","lick my nose",0.662,0.681,1,"cat"
997,"cat.lick.my.nose.then_bite_it","cat.lick.my.nose","then bite it","5","lick my nose then bite it",0.019,,1,"cat"
998,"cat.lick.my.other_cats_bum","cat.lick.my","other cats bum","5","lick my other cats bum",0.049,,1,"cat"
999,"cat.lick.people","cat.lick","people","2","lick people",1.732,,1,"cat"
1000,"cat.lick.plastic","cat.lick","plastic","2,5","lick plastic",2.242,2.859,1,"cat"
1001,"cat.lick.plastic.bags","cat.lick.plastic","bags","5","lick plastic bags",0.617,,1,"cat"
1002,"cat.lick.the","cat.lick","the","5",,,0.209,0,"cat"
1003,"cat.lick.the.dog","cat.lick.the","dog","5","lick the dog",0.201,,1,"cat"
1004,"cat.lick.the.fur_off_his_legs","cat.lick.the","fur off his legs","5","lick the fur off his legs",0.004,,1,"cat"
1005,"cat.lick.the.same_spot","cat.lick.the","same spot","5","lick the same spot",0.004,,1,"cat"
1006,"cat.lick.their","cat.lick","their","2",,,0.843,0,"cat"
1007,"cat.lick.their.food_versus_bite","cat.lick.their","food versus bite","2","lick their food versus bite",0.004,,1,"cat"
1008,"cat.lick.their.fur_off","cat.lick.their","fur off","2","lick their fur off",0.098,,1,"cat"
1009,"cat.lick.their.humans","cat.lick.their","humans","2","lick their humans",0.075,,1,"cat"
1010,"cat.lick.their.lips","cat.lick.their","lips","2","lick their lips",0.296,,1,"cat"
1011,"cat.lick.their.owners","cat.lick.their","owners","2","lick their owners",0.369,,1,"cat"
1012,"cat.lick.themselves","cat.lick","themselves","2","lick themselves",1.984,2.038,1,"cat"
1013,"cat.lick.themselves.when_you_scratch_their_back","cat.lick.themselves","when you scratch their back","2","lick themselves when you scratch their back",0.053,,1,"cat"
1014,"cat.lick.then_nibble_my_foot_gently","cat.lick","then nibble my foot gently","5","lick then nibble my foot gently",0.004,,1,"cat"
1015,"cat.lick.walls","cat.lick","walls","2","lick walls",0.081,,1,"cat"
1016,"cat.lick.windows","cat.lick","windows","2","lick windows",0.043,,1,"cat"
1017,"cat.lick.wool","cat.lick","wool","2","lick wool",0.009,,1,"cat"
1018,"cat.lick.you","cat.lick","you","2,1","lick you",7.485,,1,"cat"
1019,"cat.lick.your","cat.lick","your","2",,,0.252,0,"cat"
1020,"cat.lick.your.eyes","cat.lick.your","eyes","2","lick your eyes",0.038,,1,"cat"
1021,"cat.lick.your.hair","cat.lick.your","hair","2","lick your hair",0.213,,1,"cat"
1022,"cat.lick.your.wounds","cat.lick.your","wounds","2","lick your wounds",0,,1,"cat"
1023,"cat.licking_me","cat","licking me","6","licking me",0.932,,1,"cat"
1024,"cat.lift","cat","lift","2",,,0.077,0,"cat"
1025,"cat.lift.one_paw","cat.lift","one paw","2","lift one paw",0.038,,1,"cat"
1026,"cat.lift.their","cat.lift","their","2",,,0.038,0,"cat"
1027,"cat.lift.their.bum_when_you_stroke_them","cat.lift.their","bum when you stroke them","2","lift their bum when you stroke them",0.028,,1,"cat"
1028,"cat.lift.their.but_when_you_pet_them","cat.lift.their","but when you pet them","2","lift their but when you pet them",0.011,,1,"cat"
1029,"cat.lightly_bite_me_when_i_pet_her","cat","lightly bite me when i pet her","5","lightly bite me when i pet her",0.026,,1,"cat"
1030,"cat.like","cat","like","2,5",,,24.224,0,"cat"
1031,"cat.like.attention","cat.like","attention","2","like attention",0.107,,1,"cat"
1032,"cat.like.bathrooms","cat.like","bathrooms","2","like bathrooms",0.053,,1,"cat"
1033,"cat.like.beef_jerky","cat.like","beef jerky","2","like beef jerky",0.004,,1,"cat"
1034,"cat.like.being","cat.like","being","2","like being",2.206,2.746,1,"cat"
1035,"cat.like.being.pet","cat.like.being","pet","2","like being pet",0.535,,1,"cat"
1036,"cat.like.being.scratched_behind_their_ears","cat.like.being","scratched behind their ears","2","like being scratched behind their ears",0.004,,1,"cat"
